,shape_area,binomial
5831,308341426.8207073,Melomys leucogaster
5832,2579226.9844136774,Melonycteris melanops
5833,12799157.626898818,Melonycteris melanops
5834,23423911.09296562,Melonycteris melanops
5835,1807822.577491516,Melonycteris melanops
5836,50973033.566482276,Melonycteris melanops
5837,15900958.132968683,Melonycteris melanops
5838,644719.5215722455,Melonycteris melanops
5839,7098925292.422267,Melonycteris melanops
5840,1663466.5876302698,Melonycteris melanops
5841,3448873.458103485,Melonycteris melanops
5842,5979551.418700562,Melonycteris melanops
5843,3797612.286379491,Melonycteris melanops
5844,25531174.07542248,Melonycteris melanops
5845,43449177.96598177,Melonycteris melanops
5846,1227754533.7668424,Melonycteris melanops
5847,44417485.834910735,Melonycteris melanops
5848,610049895631.7289,Melursus ursinus
5849,621723845417.4972,Melursus ursinus
5850,137023587.7853234,Melursus ursinus
5851,5050330506.467213,Glyphonycteris sylvestris
5852,614680679.9951369,Microperoryctes murina
5853,259256267.39159083,Procyon lotor
5854,12499720824.469225,Melursus ursinus
5855,11070710007332.682,Meriones meridianus
5856,5103741898778.11,Meriones tamariscinus
5857,8599770.585921131,Mesocapromys sanfelipensis
5858,1930774.326260424,Mesocapromys sanfelipensis
5859,226651692408.30576,Marmosa alstoni
5860,103301670386.64607,Microcebus murinus
5861,1818651780.9148521,Vulpes vulpes
5862,1098633450361.4321,Microtus mexicanus
5863,6982557829098.924,Microtus subterraneus
5864,766037029.2105074,Monophyllus redmani
5865,738134215690.9508,Asellia tridens
5866,129336784.50199574,Monophyllus redmani
5867,886514702.6519887,Murina florium
5868,2375336087548.4795,Murina leucogaster
5869,323494363.1565188,Presbytis melalophos
5870,8200780642.038639,Mus terricolor
5871,85511624348.81085,Myomyscus yemeni
5872,257690461.8992471,Myosorex rumpii
5873,321153564.31956416,Monophyllus redmani
5874,584100865.703359,Monophyllus redmani
5875,124011076962.77419,Monophyllus redmani
5876,83263878227.57144,Monophyllus redmani
5877,12272622138.100105,Monophyllus redmani
5878,148202356789.33026,Myotis frater
5879,9779067393.799646,Monophyllus redmani
5880,1360498954.119321,Mormopterus doriae
5881,178097409.34050468,Myotis frater
5882,110866958422.83539,Murina aurata
5883,71531894584.16435,Murina florium
5884,803125765.4471139,Murina florium
5885,1901996137.1726215,Murina florium
5886,574902380470.8248,Octodontomys gliroides
5887,8642405457.58122,Murina florium
5888,2968288555.2145014,Murina leucogaster
5889,52049181087.64201,Murina leucogaster
5890,1431011851.4159877,Nyctereutes procyonoides
5891,14346558490.093061,Murina florium
5892,49475899.576574616,Murina florium
5893,35895338893.36923,Murina florium
5894,15247829885873.438,Nyctereutes procyonoides
5895,280200079913.8906,Transandinomys bolivaris
5896,17571992852.825676,Murina florium
5897,663559275.8761885,Nyctereutes procyonoides
5898,664305110.482655,Murina tenebrosa
5899,70413898858.39978,Mus bufo
5900,3027808765.3017406,Mus haussa
5901,3418863273781.8438,Mus terricolor
5902,2685721253162.296,Mus haussa
5903,145280939.99953568,Procyon lotor
5904,1818577985.4165373,Myotis brandtii
5905,10548310845.075855,Myotis brandtii
5906,422709502137.9261,Myotis brandtii
5907,113297406241.8118,Myotis brandtii
5908,79680680626.23796,Myotis brandtii
5909,1122598283295.7183,Myotis australis
5910,6406480821840.099,Myotis californicus
5911,146185294608.4376,Myotis frater
5912,107328322957.65076,Spalacopus cyanus
5913,85885794822.74255,Myotis longipes
5914,122395402.62076254,Ratufa bicolor
5915,496450212.3514298,Neacomys pictus
5916,5522164.612944381,Mogera uchidai
5917,1169486887163.7842,Neotoma albigula
5918,1573771953.6823559,Neotoma albigula
5919,1481040439384.974,Neotoma micropus
5920,31109701724.26503,Neotomodon alstoni
5921,641339096.663028,Nesoryzomys fernandinae
5922,41028244299.89509,Sus scrofa
5923,26669934086.94774,Sus scrofa
5924,2336341158717.6816,Oreamnos americanus
5925,550295619368.7003,Notiomys edwardsii
5926,102336409050.31381,Notomys cervinus
5927,19088055980.750935,Ratufa bicolor
5928,96130140085.15932,Nyctereutes procyonoides
5929,26670543240.778366,Nyctereutes procyonoides
5930,8642405457.58122,Nyctimene minutus
5931,6705185037.112559,Nyctophilus geoffroyi
5932,17571992852.825676,Nyctimene minutus
5933,1608423069961.1394,Nyctinomops femorosaccus
5934,9067349818387.242,Nyctophilus geoffroyi
5935,252688687.07167774,Rhinoceros sondaicus
5936,14788343745948.934,Rhinolophus ferrumequinum
5937,15939627183.383743,Rhinolophus ferrumequinum
5938,1197470570968.902,Oecomys rutilus
5939,102024875316.72388,Oligoryzomys arenalis
5940,145604992.4270066,Handleyomys rhabdops
5941,75189636777.0689,Otomys anchietae
5942,77168244119.43362,Ovis orientalis
5943,145017135333.52338,Otonyctomys hatti
5944,8337070067.5585375,Ovis orientalis
5945,177673212523.21997,Petaurista magnificus
5946,559827135190.7247,Ovis orientalis
5947,1229725926.8142815,Peromyscus guardia
5948,31434192839.479183,Ovis orientalis
5949,300584396452.7229,Ovis orientalis
5950,472564331036.31366,Ovis orientalis
5951,120771339802.4135,Ovis orientalis
5952,78418036971.86626,Ovis orientalis
5953,10457412781.54695,Ovis orientalis
5954,4873019319.228646,Ovis orientalis
5955,12530506509.785143,Rhinolophus ferrumequinum
5956,5359103088.292926,Ovis orientalis
5957,10121585320.14858,Ovis orientalis
5958,18961334077.057316,Petrogale sharmani
5959,8873039952.230152,Ovis orientalis
5960,384640742.8932482,Ovis orientalis
5961,1200835010296.9885,Ovis orientalis
5962,340219834605.43976,Ovis orientalis
5963,3277598058.0536175,Ovis orientalis
5964,20045791277.634075,Ovis orientalis
5965,46026616676.34983,Ovis orientalis
5966,815926717.1451886,Panthera tigris
5967,32008804326.336826,Panthera tigris
5968,2289281592.6737227,Panthera tigris
5969,32042305709.85786,Panthera tigris
5970,1256177579.1373208,Panthera tigris
5971,279177795.87837553,Panthera tigris
5972,140667778529.9328,Panthera tigris
5973,542231190.6295942,Panthera tigris
5974,55908142166.35734,Panthera tigris
5975,12407659470.872509,Panthera tigris
5976,3107344897.896489,Panthera tigris
5977,7413525895.178811,Panthera tigris
5978,42721451775.94691,Panthera tigris
5979,2756269611.555885,Panthera tigris
5980,32358459680.42881,Panthera tigris
5981,3604045565.5497713,Panthera tigris
5982,4463596542.583121,Panthera tigris
5983,6180147450.181006,Panthera tigris
5984,14829058102.742958,Panthera tigris
5985,384160368190.8472,Panthera tigris
5986,255488802414.31418,Panthera tigris
5987,4948692353.274482,Panthera tigris
5988,8285584351.129718,Panthera tigris
5989,2169325816.040323,Panthera tigris
5990,5761123109.536781,Panthera tigris
5991,3108511141.9318647,Panthera tigris
5992,12596.22676531267,Peromyscus guardia
5993,3390524.981509374,Peromyscus guardia
5994,776885.2936060329,Peromyscus guardia
5995,138426924.2297882,Peromyscus mayensis
5996,27990658486.964306,Peromyscus stirtoni
5997,2357648879994.2495,Peromyscus truei
5998,663518955.8947934,Rhinolophus ferrumequinum
5999,1902152771.1229827,Phalanger ornatus
6000,18236007315.72363,Phalanger ornatus
6001,2303098508.426735,Phalanger ornatus
6002,2934812970.019115,Pteropus niger
6003,1566334033576.8496,Phyllostomus latifolius
6004,21942742440440.477,Pipistrellus pipistrellus
6005,26624704369.099285,Presbytis melalophos
6006,35827024217.997696,Falsistrellus mackenziei
6007,559011159.2034328,Procyon pygmaeus
6008,28642338.642597385,Pteropus pselaphon
6009,7856662977.048516,Plagiodontia aedium
6010,354418257694.4626,Platyrrhinus aurarius
6011,24437240.93415057,Pteropus pselaphon
6012,6690152723.606169,Potorous longipes
6013,1359611592.597471,Praomys morio
6014,26561253.340080872,Pteropus pselaphon
6015,95453350577.19397,Presbytis melalophos
6016,1511142178196.3735,Proechimys quadruplicatus
6017,54170973807.88724,Presbytis melalophos
6018,7727274.7991599655,Rhinolophus ferrumequinum
6019,14974306148.661129,Proechimys trinitatis
6020,144843334.5694683,Pteropus faunulus
6021,5050102230.716143,Proechimys trinitatis
6022,25097760953.74,Pseudochirops albertisii
6023,2337434252.9359837,Pseudomys novaehollandiae
6024,8834849122.85374,Pteralopex anceps
6025,64404709.05402396,Pteralopex anceps
6026,35755566670.346664,Pteromyscus pulverulentus
6027,140718114160.68732,Pteromyscus pulverulentus
6028,293602430.08551455,Pteromyscus pulverulentus
6029,220606639097.57843,Pteromyscus pulverulentus
6030,272366738.6925594,Pteropus faunulus
6031,2187668810.4185576,Pteropus lombocensis
6032,328738078.9177424,Pteropus lombocensis
6033,1288191682.7283607,Pteropus lombocensis
6034,919436599026.727,Crocidura jacksoni
6035,14346592942.602917,Pteropus lombocensis
6036,70185076.68325436,Pteropus woodfordi
6037,4738169658.63333,Pteropus lombocensis
6038,746355567.3662496,Pteropus lombocensis
6039,14763258375.91552,Pteropus lombocensis
6040,2139335452.8314948,Pteropus niger
6041,29533845396.264633,Pteropus lombocensis
6042,5653654792.413113,Pteropus woodfordi
6043,1540382.970015446,Pteropus woodfordi
6044,716549493.5113379,Pteropus woodfordi
6045,2148351541.123198,Pteropus woodfordi
6046,3966659075.940928,Pteropus woodfordi
6047,5729810.108074758,Pteropus woodfordi
6048,231546803.40795472,Pteropus woodfordi
6049,132123629.95968044,Pteropus woodfordi
6050,545167601.0203795,Pteropus woodfordi
6051,665681614.0287777,Pteropus woodfordi
6052,1510055202.0383,Pteropus loochoensis
6053,347862497.6804634,Wallabia bicolor
6054,275809931.4960525,Rattus stoicus
6055,2369296244818.3057,Ratufa bicolor
6056,26974721.367659353,Wallabia bicolor
6057,402272482.009607,Rattus tawitawiensis
6058,84981669759.33842,Rattus colletti
6059,316379489.39206034,Crocidura buettikoferi
6060,6071835003.217992,Rattus colletti
6061,406204444.58877456,Rattus enganus
6062,14592438.02332663,Rattus hoffmanni
6063,170262323539.75443,Rattus hoffmanni
6064,193343634.9585865,Ratufa bicolor
6065,657671466.1800679,Rattus hoogerwerfi
6066,376260043078.84827,Rattus leucopus
6067,2366115982.006193,Rattus pelurus
6068,67572497.901187,Ratufa bicolor
6069,6456843.749632099,Ratufa bicolor
6070,5591081182.969213,Ratufa bicolor
6071,470179775.7112847,Ratufa bicolor
6072,4516209931.221382,Ratufa bicolor
6073,574568788119.0178,Acomys kempi
6074,246767568.12301844,Reithrodontomys paradoxus
6075,14735576934.004175,Reithrodontomys tenuirostris
6076,26047469261.369328,Rheomys thomasi
6077,1203927843.6443527,Rhinolophus ferrumequinum
6078,577543965638.9987,Anomalurus pusillus
6079,2178426717.284086,Rhinolophus ferrumequinum
6080,314943123.05423266,Crocidura buettikoferi
6081,1430946667.9702218,Rhinolophus ferrumequinum
6082,663627832.5265121,Rhinolophus ferrumequinum
6083,315619484.4636661,Rhinolophus adami
6084,12527241499668.541,Rhinolophus landeri
6085,1960458715.0290427,Rhinolophus landeri
6086,315453140.3558687,Crocidura buettikoferi
6087,314903249.7994745,Crocidura buettikoferi
6088,1591242051.5887547,Rhinolophus landeri
6089,137395205011.89696,Rhinolophus silvestris
6090,994941201.9418223,Rhipidomys couesi
6091,94301225918.9339,Rhinolophus subbadius
6092,4640631741223.106,Rhinophylla fischerae
6093,489505035557.0399,Rhinopoma muscatellum
6094,5246817599.743595,Rhinopoma muscatellum
6095,5616462397095.735,Saccostomus campestris
6096,83989529701.72382,Rhinopoma muscatellum
6097,157535629653.7856,Rhipidomys austrinus
6098,142789013549.21863,Rhipidomys couesi
6099,403543254218.5355,Saccostomus campestris
6100,10377017259.544483,Pseudochirulus schlegeli
6101,130599379.92714682,Galagoides rondoensis
6102,5050104610.945538,Rhipidomys couesi
6103,8695075012.909449,Rhipidomys venustus
6104,1173779198808.8296,Rhynchocyon cirnei
6105,211528458321.24463,Rousettus lanosus
6106,789277466094.738,Saccopteryx gymnura
6107,1286386202675.8413,Sciurus gilvigularis
6108,1013735308597.8518,Sciurus granatensis
6109,654581779982.5128,Sciurus griseus
6110,178119504533.42868,Capra nubiana
6111,171907709621.5811,Sciurus pucheranii
6112,3691920155066.927,Sigmodon hispidus
6113,94897602011.75507,Sigmodon hispidus
6114,24469480703.88176,Sorex jacksoni
6115,68368244605.17592,Steatomys cuppedius
6116,1076737921806.0985,Steatomys cuppedius
6117,2079706434858.4597,Spermophilus suslicus
6118,2303979015.1422124,Tadarida fulminans
6119,67245437147.51333,Tapirus bairdii
6120,1271336701.9295518,Tarsius syrichta
6121,529117468.3732558,Tarsius syrichta
6122,9779067393.799646,Stenoderma rufum
6123,242908740.59830904,Stenoderma rufum
6124,63639257.68980967,Stenoderma rufum
6125,90838719.40687267,Stenoderma rufum
6126,18410649756.349216,Neotamias bulleri
6127,73350481734.06323,Sturnira aratathomasi
6128,38075835685.93311,Taphozous melanopogon
6129,306806443575.83417,Tapirus bairdii
6130,354955851141.93854,Tapirus bairdii
6131,34250255.46891993,Cynocephalus volans
6132,3899298763.9836984,Tarsius syrichta
6133,608429911.2920759,Tokudaia osimensis
6134,858901473.992112,Tarsius syrichta
6135,20468748726.796757,Thomasomys incanus
6136,207593875117.35815,Thomomys idahoensis
6137,7347656632.689604,Tarsius syrichta
6138,31001636.940430507,Tarsius syrichta
6139,96483357425.51344,Tarsius syrichta
6140,13159510250.686956,Tarsius syrichta
6141,363749033.79517984,Tateomys macrocercus
6142,7159501096.264393,Uromys caudimaculatus
6143,1486961048872.3103,Trogopterus xanthipes
6144,104647491.42352012,Tylomys bullaris
6145,4738183997.688141,Tylonycteris robustula
6146,187226727.64265123,Wyulda squamicaudata
6147,5591081182.969213,Tylonycteris robustula
6148,2366115982.006193,Tylonycteris robustula
6149,557490944.0352315,Tylonycteris robustula
6150,170866541549.291,Tylonycteris robustula
6151,338259125054.4151,Tylonycteris robustula
6152,15849061584.836876,Tylonycteris robustula
6153,1374820311.882292,Uromys caudimaculatus
6154,431493547.0472297,Uromys caudimaculatus
6155,50080958.90216346,Wyulda squamicaudata
6156,917831008.1813918,Uromys caudimaculatus
6157,1917280157444.9812,Crocidura littoralis
6158,3558740667.160418,Volemys musseri
6159,4467325104108.841,Vulpes pallida
6160,128657883463507.38,Vulpes vulpes
6161,2276063289.4124203,Uromys caudimaculatus
6162,100015760.89011618,Uromys caudimaculatus
6163,3163966856.4841504,Uromys caudimaculatus
6164,22548543503.29932,Vulpes vulpes
6165,52266029949.72128,Vulpes vulpes
6166,41028231457.06877,Vulpes vulpes
6167,5362306290.684074,Xenomys nelsoni
6168,330095724767.0244,Zapus trinotatus
6169,18783262334.724743,Vulpes vulpes
6170,3931164112716.72,Vulpes vulpes
6171,249571982654.2048,Vulpes vulpes
6172,12431310747.546852,Vulpes vulpes
6173,15939974034.376753,Vulpes vulpes
6174,148204535719.32764,Vulpes vulpes
6175,355816301046.7794,Vulpes vulpes
6176,234871535448.67072,Vulpes vulpes
6177,40950914113.573296,Vulpes vulpes
6178,144934671184.75626,Vulpes vulpes
6179,789303625349.6989,Zelotomys woosnami
6180,22479568484.035793,Zyzomys maini
6181,280333565166.5377,Proechimys echinothrix
6182,45235587952787.16,Sorex isodon
6183,8502728594.27391,Glis glis
6184,319068585.57568294,Sus scrofa
6185,136181618961.5832,Callicebus barbarabrownae
6186,414626011476.932,Ammospermophilus interpres
6187,7633122687861.217,Marmota caligata
6188,19268533422022.082,Marmota monax
6189,1351092.5590690162,Pteropus mariannus
6190,98747637.27605028,Pteropus mariannus
6191,468165308.90817565,Mogera wogura
6192,119258499276.19482,Mogera wogura
6193,394076247707.4227,Urocitellus canus
6194,2188037156484.6248,Oryzomys palustris
6195,66029995695.90259,Nycticebus javanicus
6196,43186217132.04725,Symphalangus syndactylus
6197,300606695952.75714,Symphalangus syndactylus
6198,1719178593169.7937,Macaca leonina
6199,2762342049.0282454,Macaca leonina
6200,27401161507.948383,Nomascus leucogenys
6201,2648111165.591093,Nomascus leucogenys
6202,29278402851.625847,Nomascus leucogenys
6203,15043185180.747843,Mico leucippe
6204,107239978278.03519,Saguinus fuscicollis
6205,43289753428.59724,Saguinus fuscicollis
6206,202096140649.04672,Saguinus fuscicollis
6207,177152895335.87292,Saguinus fuscicollis
6208,108864146416.86812,Saguinus fuscicollis
6209,178887805728.3609,Saguinus fuscicollis
6210,82176635942.51964,Saguinus fuscicollis
6211,48796413790.682236,Saguinus fuscicollis
6212,42451886274.88274,Saguinus fuscicollis
6213,40277788128.701836,Callicebus coimbrai
6214,336366093.7428877,Gorilla beringei
6215,165528895856.3103,Saguinus fuscicollis
6216,42132565750.71654,Gorilla beringei
6217,150418950.75373408,Gorilla beringei
6218,4727749374.534715,Gorilla beringei
6219,563913133768.2454,Saguinus fuscicollis
6220,46572038781.31349,Saguinus fuscicollis
6221,283019256365.73865,Sminthopsis virginiae
6222,7159501096.264393,Sminthopsis virginiae
6223,457774428.33069247,Gorilla beringei
6224,465170174705.7456,Marmosa rubra
6225,801314211.891425,Macropus rufogriseus
6226,15814647089.294882,Antechinus minimus
6227,801314211.891425,Antechinus minimus
6228,2337434252.9359837,Antechinus minimus
6229,2592427.152014385,Antechinus minimus
6230,1855477775.1177754,Antechinus minimus
6231,72406964.79216193,Antechinus minimus
6232,19417659.64517366,Antechinus minimus
6233,115179613230.1095,Antechinus minimus
6234,430088316639.91376,Ningaui yvonneae
6235,5436407299981.704,Sminthopsis crassicaudata
6236,1803496677.0443656,Sminthopsis virginiae
6237,6071809631.893301,Sminthopsis virginiae
6238,84677100097.74147,Sminthopsis virginiae
6239,318392085631.6764,Isoodon obesulus
6240,805424376825.5618,Macropus rufogriseus
6241,2337434252.9359837,Macropus rufogriseus
6242,1855477775.1177754,Macropus rufogriseus
